speaker,timestamp,words,tags
,,"But it seems like every time I got in trouble at the school, they would call my mother. And they would say, “She was doing this, she was fighting this, and she did this to the kids,” and I'm saying, “But you're not hearing my story, you know; nobody's taking my side.” After we got into the ninth grade, there was one teacher. I can't remember her name, but she was my P. E. teacher, and she inspired me and told me—she said, “Whatever you do,” she said, “that smile and that personality that you have is going to take you far.” And she said, “Don't let anyone talk you down, okay?” So she was kind of building my self esteem as I was coming along. And from that point on, I just went on to high school. I played basketball my first year in high school. Then the next year, I was told, “You're too old.” And I said, “It's not my fault.” And they said, “But the school says that you have to be a certain age to play basketball.”",
Claude,,How old were you then?,
Andrea,,"I graduated high school at age 20. So that's what hurt, because I had two years taken from me, two years out of my life during segregation time. And I feel that I was robbed those two years, you know. And so I said, “Okay, here's another blow.” So what do you do? You can't play basketball, so they made me like an assistant manager on the team.",
,29:37,"So I did that for a while, and then I applied for college and everybody kept saying, “Well, where are you going to go?” I said, “I'm not going with you all.” So I decided I was going to go to a Black institution, so I got accepted at St. Augustine College in Raleigh. I went off there, I played basketball, I got my BS degree in Health and Physical Education with a Minor in Health, and then I applied for graduate school, and I took the graduate of record exam, and I got accepted at Illinois State.",
,30:54,"So during the course of my senior year in undergrad, there was scouts from Burke County that came recruiting teachers for the school system. And I said, “Well, I'm going to go to that interview and I'm going to see what it's like.” So I had the interview, and when they asked me, “Well, would you be willing to teach in Burke County?” And I said, “In the way that they treated me over the years, I don't think so.” I said, “I have a graduate assistantship, so I'm going to go on to graduate school, and then I'll think about it.” And so after that, I just went on to graduate school and ended up in Chicago.",
Claude,,And how long did you work or stay in Chicago?,
Andrea,30:55,"I was in Chicago for 15 years, and while I was in Chicago I first started working with the YMCA. I wanted to teach school, but at the time I had my car stolen from me, so I said, “Well, I'm using public transportation and I don't know my way around.” So I got a job working with the YMCA and I was a director of women's programs. And then from there I went to work at Home for Developmentally-Handicapped Adults. And that's what my passion was, to work with developmentally-handicapped adults.",
Claude,,You’d worked there before.,
Andrea,,Hm?,
Claude,,In school.,
Andrea,31:36,"Yeah, I worked there in school, but I also worked back in during the segregation time when they had the programs. I can’t remember—it was through Urban Renewal, and I worked at Western Carolina Center, and I worked with the developmentally-handicapped children. And that's where I developed a passion, so when I was in graduate school, since I was in PE, I wanted to do therapeutic recreation for developmentally-handicapped adults and children. And so, when I left the YMCA in Chicago I actually worked in the field of working with developmentally-handicapped adults at a workshop setting. And I worked with them on skills and setting goals and stuff like that, and did that until I had an opportunity to go overseas and play basketball. So I went to the south of France, and I played basketball for a year, and then I took a leave of absence from my job. Then I came back and I got my job back until I came home and met my husband, Robert Lytle, who I'm married to now.",
Claude,,Do you have a family?,
Andrea,,My personal family?,
Claude,,Yes.,
Andrea,,"My husband had two grown children, had a granddaughter that was born the day before we got married. And so that became my family.",
Claude,,"Alright, during this period of time of integration or desegregation about ‘65—",
Andrea,,Mm-hm.,
Claude,31:36,"What did you experience, if anything, concerning athletics here in the County or the City of Morganton?",
Andrea,31:36,"As far as the athletics went, I think that the coaches—I mean, there were Black and whites on the team. The coaches","some of them was fair, some of them weren't, you know. And I felt that I was dealt a raw deal because of my age, which I had no control over, and I was done an injustice, and nobody fought for me."
Claude,31:37,"What was your situation in regard to social events here in Morganton? Say, attending movies, or going to restaurants, or—",
Andrea,31:39,"Well, back during that time, you know, at the Mimosa Theater, the Blacks had to go upstairs and sit in the balcony; we couldn't go downstairs. The whites had the privilege of sitting on the main floor, but we had to go in through a side door into the balcony, and that's the way we were told to leave the facility",to just go out down the stairs and out to the side of the building.
Claude,,Did you ever have any unusual experiences trying to eat in any particular public places?,
Andrea,31:45,"I personally didn't, but I know that the Woolworth’s store that was downtown and then the water fountains that was outside was saying for whites only, and that was what we experienced here. Didn't hang out in the downtown area too much, but we had to walk everywhere we had to go, so we were told to be home by dark so we wouldn't get in any trouble. I can't remember the year that the Freedom Marchers came through here on their way to D.C. They were at Slades Chapel AME Zion Church, and I walked with that walk, you know, as they came through Burke County, and so that was an experience for me as well.",
Claude,,Did you have any unusual experiences that you haven't mentioned at school that you recall that you have not brought up?,
Andrea,31:48,"There were some teachers that to me was sort of prejudiced, and there were some that was fair. I remember Mr. Putman, that was one of my high school teachers. I thought he was very fair, you know, and treated everybody equal. But there was some other teachers—I can't remember their names—that was in junior high. In junior high there was a math teacher, I think it was. She would ask other students to assist; instead of her coming and helping us with a problem, she would ask other students to help you. And then some of the students, being prejudiced, would say, “Well, I'm not helping that n- person.” And that would make me mad, and I said, “Okay, because you called me the n-word, I will see you after school.” And that's like I said, I had to fight my way. Finally, I have gotten over that, but that was back during that time when there was a lot of anger, you know, during the, um…",
Claude,,Were you ever brought into the principal's office for so-called discipline as a result of this?,
Andrea,,"Yes, I was.",
Claude,,And how were you treated then?,
Andrea,,"I don't think I was treated fairly, but every time I turned around they was calling my mother. And my mother kept telling me, “If you don't do this, go back to school and apologize. And if you don't do this, you're going to go to a reformatory school.” And that's what the principal was saying to my parents","“If they don't get her under control, she's going to a reformatory school.”"
Claude,,"Well now, how involved was your mother in integration?",
Andrea,,"Well, my mother was one of the seven that met with Reverend McIntosh, and they met in the basement and it was Ruth Forney; Mildred Largent; my mother, Willette Chambers. I can't think of the other lady's name. She was a Rutherford, Lucille Rutherford. That's four or five; I can't think of all of them. But they met in the basement of Reverend McIntosh. They met in the homes and at the churches, fighting for desegregation for their children. And my mother has a—I guess there's a tape here on archive about desegregation and the seven women that worked in the community to fight for their children, to make things better for them.",
Claude,,"Who in the so-called white community would you say were leaders in integration, if you really know?",
Andrea,,"I can't really say. Maybe Judge Ervin; I know my mother worked for him for a long, long time, and—",
Claude,,"Now this is Sam Ervin III, or Sam Ervin Junior?",
Andrea,,Senior.,
Claude,,The one that was the Senator?,
Andrea,,"Yes, Senator Sam Ervin.",
Claude,,He was a Junior.,
Andrea,,"He was a Junior, okay. My mother worked for him for a long time, so he was very instrumental in helping them with their cause a little bit along the way.",
Claude,,And you've mentioned the so-called Seven Women that were very much involved.,
Andrea,,Mm-hm.,
Claude,,What about the men or teachers or principals or anyone else that come to mind?,
Andrea,31:50,"Well, during the integration period, there was not a lot of Blacks—females or males—within the system during that time that I can recall. I remember Reverend McIntosh because I had some classes with him in high school, but in junior high, I can't recall one. In high school, not really.",
Claude,,Was there anything else that comes to your mind that you'd like to mention now for the benefit of students who may be seeing this film at some later time?,
Andrea,32:31,"What I would like to say to the young folks is that if you have a low self esteem, I just want you to know that you have to believe in yourself, and that there's someone else out there that believes in you and can be a role model to you and help you to reach that goal that you're setting in life. But don't give up, because I've never gave up.",
Claude,32:36,"Well, I want to congratulate you on the saying, “we shall overcome.”",
Andrea,32:37,Mm-hm.,
Claude,,"You took it personally and said, “I shall overcome.” And you did.",
Andrea,,I did.,
Claude,,And I congratulate you.,
Andrea,32:38,"That was one of the reasons for a long time I kept saying, “I'm going to leave North Carolina and I'm not going to look back.” But I'm back.",
Claude,32:39,"Well, I'm glad you're back, and I'm sure the community is happy that you're back, because I'm sure you've done a great job in the 27 years that you've been working in your present position. And I'd like to thank you on behalf of the History Museum for your time and coming in today and telling us a little bit about your situation.",
Andrea,32:49,All right.,
Claude,33:04,"Thank you so very, very much.",
Andrea,33:18,You're welcome.,
