speaker,timestamp,words,tags
Andrea Chambers Lytle,14:44,"I was angry, and I would retaliate because of the slurs and the things they would call you in the classroom. The teacher did nothing about it. Even in the ninth grade, I recalled where a student pushed me into my locker as we was exchanging classes. I turned to him and I said, ""You need to say excuse me."" He said, ""Why should I, N-word?"" I followed him to his classroom, and I politely went up to the teacher and I asked the teacher, I said, ""There's a young man in here that just knocked me into my locker and called me the N-word."" I said, ""What are you going to do about it?"" She wouldn't do anything. I walked over to him, and I said, ""I'm still looking for an apology."" He wouldn't apologize. I lost it, and I turned around and I slapped him. I slapped him so hard that my fingerprints was left on his face. After I did that, I walked up to the teacher, I said, ""Excuse me for interrupting your class, but I took care of it."" I walked out the door.",
Leslie McKesson,16:10,What did they do to you after that?,
Andrea Chambers Lytle,16:12,"Nothing. They didn't do anything to me. The principal kept telling us that they were going to call our parents because I remember Alice Kay, Deborah O'Neil and we had a principal named Abernathy, and he was saying that if we didn't get ourself under control, not the white kids, but the black kids, that they were going to have to call our parents in and do something about this. With that, I went on to graduate high school. I couldn't play basketball, but they made me like a-- What is the--",
Jeannie Chambers Logan,17:02,You helped out.,
Andrea Chambers Lytle,17:03,"Yes, I helped with the team.",
Leslie McKesson,17:06,Like a manager or something?,
Andrea Chambers Lytle,17:08,"An assistant manager, not a manager, assistant manager, but a manager of the basketball team. That really hurt, but I was able to go to college and still play basketball and then went on to graduate school, got a graduate assistantship and then coached a little bit in basketball at Illinois State. During that time, I just said, ""I'm not going to look back."" When I was in undergrad at St. Augustine, Burke County came to our college recruiting teachers. That anger was still built up in me and when I went for my interview, oh, they was telling me, ""Oh, you are familiar with Burke County School, you this, that and the other, and we would love to have you to come back."" At the time, I dressed militant when I went for that interview, my blue jean, my jacket, my Afro. I just looked at him. I said, ""Well, if you know what I had to endure, I don't think I want to come back.""",
Jeannie Chambers Logan,18:19,That's why I wanted Andrea to be here because she went through more hardship than any of us. Ours wasn't like that.,
Leslie McKesson,18:28,When would that have been?,
Andrea Chambers Lytle,18:31,I graduated from there in what? '70?,
Jeannie Chambers Logan,18:38,Was it '72?,
Andrea Chambers Lytle,18:39,"I graduated from Morganton High in '72. I'd say '76 right before I graduated. At that time, when I went for the interview, I had gotten that graduate assistantship, and I just said, ""No, I'm not going back.""",
Jeannie Chambers Logan,19:01,"Leslie, there's another young lady that wanted to talk with you. Her mother's in this picture with Mama, but they had emergency, and she had to go see about her brother today, and she wouldn't be back until Monday.",
Leslie McKesson,19:18,"Well, I'm going to--",
Andrea Chambers Lytle,19:21,Her name is Christober. She was-- [crosstalk],
Jeannie Chambers Logan,19:23,"She's a Johnson, and now, she's a Ferguson.",
Leslie McKesson,19:27,"I'm going to try to set up a way that we can capture these stories. I was telling Andrea that I'd like to get them like I'm recording this and get them in a transcript form so they can be available digitally. It can be a research database, and it can be something that works along with and supplements what they've done over there at the history museum, just so that we can get a fuller picture of the story while people are still around who remembered what happened.",
Andrea Chambers Lytle,20:00,Exactly.,
Leslie McKesson,20:02,What's her name?,
Jeannie Chambers Logan,20:04,Her name is Christober.,
Leslie McKesson,20:08,T-O-B-E-R?,
Jeannie Chambers Logan,20:09,"Yes, T-O-B. She's a Ferguson but she was a Johnson, and then it was Lucille ...",
Leslie McKesson,20:22,She's Ms. Lucille's daughter.,
Jeannie Chambers Logan,20:24,"She was wanting to know, she said Monday or Tuesday is good for her. Either day that is good for you.",
Leslie McKesson,20:33,"If you would give her my phone number, and I'll pull out my calendar and see when-",
Jeannie Chambers Logan,,She can come.,
Leslie McKesson,20:42,-we might be able to talk. I'm working now 20 hours a week. I got to play around that. I think this is going to be an ongoing thing because I want to capture as many stories as I can from people who--,
Andrea Chambers Lytle,21:02,We didn't see Beverly and Marilyn that much except for outside of school. I don't know their story and what they endured. That may something you might want to capture-,
Leslie McKesson,,Beverly Colton?,
Andrea Chambers Lytle,21:14,Yes.,
Jeannie Chambers Logan,21:17,Yes.,
Leslie McKesson,21:17,"I've got her. She sent me a little bit of information on the email because Charles was one of the people that was working with the mothers, I believe. Does that sound right? Not working with them, but the mothers advised and taught and, like they did the rest of the kids.",
Andrea Chambers Lytle,,I guess so.,
Leslie McKesson,21:37,Yes. Talk to her. What about Carl Ferguson?,
Andrea Chambers Lytle,21:48,"He was Rose Johnson's son. At the time, he was with my brother, Ervin, who is deceased. They went to junior high and high school. They were ahead of us. Now, my oldest brother, Roy Chambers, he went to Morganton High School with Artie Logan and all that group.",
Jeannie Chambers Logan,22:21,"Andrea, what about Robert Forney?",
Andrea Chambers Lytle,22:24,"Robert Forney, that's who I was telling her about. You can--",
Leslie McKesson,22:27,He's the one who used to be married to Babe. Is that the Robert you're-,
Andrea Chambers Lytle,22:33,Yes.,
Jeannie Chambers Logan,22:33,Yes. I have his phone number.,
Andrea Chambers Lytle,22:35,I think I have it in my phone too.,
Leslie McKesson,22:36,"Now, tell me about your brother Roy, again.",
Andrea Chambers Lytle,22:42,He went to Morganton High School and graduated Morganton High School. He was in the class with Artie Logan.,
Jeannie Chambers Logan,22:49,"Now, who was the, I know, I wouldn't say the first black but the kids that was in the first class to graduate from Morganton High, you remember that?",
Andrea Chambers Lytle,22:59,"I think it was, was it Artie now. I think it was.",
Leslie McKesson,23:07,"I talked to her last Tuesday, I think.",
Andrea Chambers Lytle,,Artie?,
Leslie McKesson,23:13,"Yes. I'm going to do an article for Burke County Notebook that will publish not-- Tomorrow's Sunday, right? Not tomorrow, but next Sunday. What I'm thinking because there are so many stories in this, I'm going to set the stage for who they were and what they did, tell a little bit about the history of how they got started, so that stuff you told me about Rev McIntosh was gold, then speed forward to some of the things they accomplished. There's so many individual stories that can be a whole article. You just think about what you've told me, there's a whole article.",
Jeannie Chambers Logan,24:11,"It is a whole article. That's why I wanted you to talk with her. Now, did you tell him about her Rev McIntosh opened up his church and had Mom and them down there?",
Andrea Chambers Lytle,24:21,They met a lot of places in the basement because the scrutiny-- [crosstalk],
Leslie McKesson,24:27,They had to hide. Artie told me they also met at Slades. Did they meet at Slades some?,
Andrea Chambers Lytle,24:37,"The only thing I remember is when the people, how I want to phrase this, the people when they came, the people would walk through Burke County, that's when we met at Slades and we got out there and marched with the marchers. What was that? Mildred Largent had spearheaded that. I guess we was the freedom marchers or whatever they wanted to call them, they came through Burke County and that was when the Hunts was here. Reverend Hunt was here. We went and marched to a certain point as they was going through Morganton going to the other counties and cities across.",
Leslie McKesson,25:26,Wow. Was there any news coverage of that? Anything? One thing that I've seen to be noticing is that the news was absent.,
Andrea Chambers Lytle,25:37,"Yes, they were",
Jeannie Chambers Logan,25:40,"Yes. Even when mom and them walked us to school, the first day of school, going to the white schools, there was no coverage. We was not covered in the media.",
Andrea Chambers Lytle,25:50,"The media. I even remember Woolworth in downtown Morganton, I think they did a walk-in, a sit down there. I can't tell you who were the people were, but I know we had to go in the back door in order to go into the store. The water fountains downtown on the streets says, ""For white only, and coloreds here,"" and all that. Those phrases that I do recall all that.",
Leslie McKesson,26:27,There's a whole lot of stuff that happened in Morganton that didn't get reported.,
Andrea Chambers Lytle,26:32,Exactly.,
Leslie McKesson,26:32,"I don't know if you've read, and I will send it to you all if you haven't read it, there's a senior thesis by Michael Ervin, who is one of the Ervin's, you know, Sam. His senior thesis is called ""A powder keg waiting to explode,"" something like that, paternalism, and something in Morganton, North Carolina. Basically what he's talking about is how leadership and the media did everything they could to keep a lid on.",
Andrea Chambers Lytle,27:17,Exactly.,
Leslie McKesson,27:17,"They didn't publicize things that were happening in the county because one thing I'm trying to do, I'm on the North Carolina African American Heritage Commission, and there is a committee called the North Carolina Civil Rights Trail Advisory Committee, and they are putting up 50 markers across the state that commemorate civil rights things in the state. Burke County is what's called a hometown-strong county, so we should have a priority. I think that this would be the story to tell for Burke County. Jeannie, can I get a copy? Is that about the mothers?",
Jeannie Chambers Logan,28:06,Yes.,
Leslie McKesson,28:07,Awesome.,
Jeannie Chambers Logan,28:08,You want a copy of that?,
Leslie McKesson,28:09,Yes. Anything you've got--,
Andrea Chambers Lytle,28:11,"This was an article that was done in 2012, and that one was done on March 6th, 2005.",
Jeannie Chambers Logan,28:21,That was my mama's kitchen.,
Leslie McKesson,28:23,This is from the News Herald.,
Jeannie Chambers Logan,,Yes.,
Andrea Chambers Lytle,28:26,Yes.,
Leslie McKesson,28:27,"Good. I'm glad to see these because I hadn't been able to pull up anything. See when they do these markers, you have to substantiate them with what they call primary research information which comes from newspapers. I'm telling them, ""You've got newspapers who did not want to tell the story. That was as much a part of oppression as anything else in the civil rights movement, so you have to get over that.""",
Andrea Chambers Lytle,28:59,That is so true.,
Leslie McKesson,29:00,"You got to look at testimonies and things of that nature to be fair and to tell the stories that actually happened."" I'm hoping that we'll get a marker here in Burke County, and it needs to be in a prominent place where it is fairly easy to see. I thought if they made it Slades, Slades would be a good place because it's close to downtown, walking distance, but it needs to have been a place where they met.",
Andrea Chambers Lytle,29:40,That was up from the Lake where McIntosh--,
Leslie McKesson,29:47,"Mack's was way up there at my house, drive all the way out there. I guess the Mack's Church .",
Jeannie Chambers Logan,29:54,"Yes, even at his church.",
Leslie McKesson,29:56,Green Street.,
Andrea Chambers Lytle,29:58,"I think they might have met there for a little while, where they didn't have to be scrutinized where they had to go because they didn't want to get him in trouble.",
Leslie McKesson,30:08,"Yes, that's part of what I'm telling in this story, Sunday, how everything had to be very secretive.",
Andrea Chambers Lytle,30:15,"Yes, it's because he's the one that put them in contact with a lawyer, and it's specified in that article right there-",
Leslie McKesson,30:22,"Oh, okay. Good.",
Andrea Chambers Lytle,30:23,-how they had to get a lawyer and get some direction on what they needed to do. It's more on the second page after they break it down into the plan. They knew everything.,
Leslie McKesson,30:36,"Excellent. Excellent. Jeannie, can I make a copy of these and bring them?",
Jeannie Chambers Logan,,Yes.,
Leslie McKesson,30:45,"Oh, I forgot she-- She got on, yes. [crosstalk] Is that a second one or is that the same?",
Jeannie Chambers Logan,30:52,This is one that was done in 2012 where they was interviewing people in the community like Larry Brewer and Artie and Ruth Roseboro ...,
Leslie McKesson,31:02,"If you give me a copy of that too, that'd be great. Downtown Morganton Woolworth had a sit-in, huh?",
Andrea Chambers Lytle,31:11,"I'm thinking they had a sit-in, but I know that it was for white only, at the restaurant. Because you could go in there and order food, but we couldn't sit in there and eat food, we had to go out, take the food out, but you had to come in the back. You could shop there.",
Leslie McKesson,31:29,"Of course, you could spend your money there.",
Andrea Chambers Lytle,31:34,"Some of them that's a lot older than me could probably shed a lot more light, but we were able to go in and shop.",
Leslie McKesson,31:45,"It's important, I think, to capture and preserve these stories for younger people, who don't have any context for it.",
Andrea Chambers Lytle,31:56,"Exactly. That's why when I used to go to a lot of those NAACP lunch and banquets and stuff, and they would have these speakers, my concern was, ""Why come y'all are not recording this?"" I would say that every year. I'd say, ""For our young people that can't attend or won't come, they could go back and hear these speeches.""",
Leslie McKesson,32:24,Even if it's 20 years later.,
Andrea Chambers Lytle,32:26,"Thank you. All they did was take pictures. I think I've recorded one, I have to go back and see if I could find it. I don't know if it was when Dr. Barber was here, the head of the NAACP. I think he was from Hickory at the time.",
Leslie McKesson,32:47,"Oh, I didn't realize he had local connections.",
Andrea Chambers Lytle,32:49,"I know I recorded one, but I have to go back and find it. I say, ""I can't believe this.""",
Leslie McKesson,32:57,"Man. Now, if there are a few things that you think are most important for people to remember about the Seven Mothers, what would they be?",
Andrea Chambers Lytle,33:16,"They took a big risk, I think. I think they had the carpool to Reverend McIntosh's house. I don't think my mother was driving during that time, but Mildred would transport and maybe one other, I think, Boonie may have taken some of them up there, Boonie Fleming.",
Leslie McKesson,33:40,He was a cab driver?,
Andrea Chambers Lytle,33:40,"Yes. It was late evening, maybe dusk dark, when they had to leave out and be careful because they didn't know who was watching them. Like a lot of those mothers, they had to do domestic type work, and they worked in the homes of a lot of the white people, taking care of their children, even though they had children-",
Leslie McKesson,34:08,Of their own.,
Andrea Chambers Lytle,34:08,"-of their own. That's why they had to be a little bit protective when they met with the school boards and talk about their children's situation and getting the integration passed so that we could go to the public schools. That's why my mother, I think, she couldn't protect me like she would want to because of that factor.",
Leslie McKesson,34:38,"Yes, that had to be a hard conflict, putting that maternal instinct against what you're trying to accomplish in the community.",
Andrea Chambers Lytle,34:50,"Right. Because my mother, I can remember distinctly, there was a lot of hurt, but I have gotten over it. She even told me at one point that's when the kids were marching the streets and we were retaliating because they were hitting us and going on, ""If you don't stop this, they're going to put you in a reformatory school."" That hurt, but now I understand why, but then, I did not.",
Leslie McKesson,35:26,Didn't understand it.,
Andrea Chambers Lytle,35:28,I didn't understand it. They had to work with the white man system instead of-- She had other children she had to protect too.,
Leslie McKesson,35:48,"I think it goes to the point of what Michael Ervin is saying in his paper, even though these women were trying to change society for the benefit of their children, they had to do it according to the laws and rules that the white people had established.",
Leslie McKesson,36:11,"Fairness was not what called the shots, it was the systems that were already in place.",
Andrea Chambers Lytle,36:20,"Already put in place, exactly.",
Leslie McKesson,36:33,That's deep. There was a huge sacrifice that your generation made for civil rights.,
Andrea Chambers Lytle,36:45,I agree.,
Leslie McKesson,36:46,"So young. When we integrated, in Lenoir, I was in the fourth grade, we finally, was it '67? Yes, because I started in '64, so in '67 was when they finally mandated it and we all got integrated. I think sometimes the younger kids did get out of it unhurt as opposed to the older kids who were going through more developmental stuff, who probably faced more cruelty.",
Andrea Chambers Lytle,37:34,"Exactly, because I was even called ""retard"" by my siblings and other black children in the community because I was put in that special-ed class, so I had to endure that. It took me getting away from Burke County to find myself, and to live in the inner city and the diversity of people that I encountered in my life. It helped me to understand a whole lot of what I went through and where I am now in my life because it hurt a whole lot.",
Leslie McKesson,38:15,"The crazy thing about it, you get held back basically for two years, and you go to grad school.",
Andrea Chambers Lytle,38:22,"Right. I was robbed and I said, ""Oh my lord, okay.""",
Leslie McKesson,38:27,"You look back at that, and you think, ""How in the world could that have been justified for someone who has the intellectual capacity to get through graduate school?""",
Andrea Chambers Lytle,38:38,"Thank you. After that, I even had an opportunity to go overseas and play basketball for a year in the South of France.",
Leslie McKesson,38:48,That's cool.,
Andrea Chambers Lytle,38:53,"Who was it? Gloria had said, ""I wanted to do the black history."" I said, ""A lot of people--"" I look at it like this, you had the people and the black families in Burke County that was, I call it, the upper echelon, and you had some of them in the schools, and I can remember in the elementary schools, I had teachers to beat my hand, my knuckles. I'm lefthanded, and I used to turn my paper slanted to write, and my dad was left-handed, and they would beat my knuckles to try to make me write-",
Leslie McKesson,39:39,With your right hand.,
Andrea Chambers Lytle,39:40,"Yes. I'm even-handed to a certain point, but every time I turn my paper, they turn my paper this way. I've come to forgive them after I moved back here. After they learned that I went off and made something of myself, there was a lot acceptable to me and I just said, ""Oh, is that what it had to take?""",
Leslie McKesson,40:11,"How the times have changed, yes. Wow. Now, was that some of the black teachers that you had that were--",
Andrea Chambers Lytle,40:23,Yes.,
Leslie McKesson,40:24,"Yes, I was going to say that sounded familiar-- [crosstalk]",
Andrea Chambers Lytle,40:25,"In the elementary school down at Mountain View. Out of all my momma's children, I think I endured the worst. [silence]",
Leslie McKesson,40:35,"You know what? Your story sounds like a book to me, I'm sorry, it really sounds like--",
Andrea Chambers Lytle,40:53,"[laughs] Sometimes, I say I'll write a book, and then I'll say, ""No. I'll just keep going.""",
Leslie McKesson,40:58,Just keep on keeping on.,
Andrea Chambers Lytle,41:01,Because I'm 70 years old now and--,
Leslie McKesson,41:03,"No. Well, I guess you have to be, but I look at you and I'm like, ""No.""",
Andrea Chambers Lytle,41:07,"March the 28th of this year, I turn 70.",
Leslie McKesson,41:12,Wow.,
Andrea Chambers Lytle,41:12,"People say, ""You don't look 70. You don't act 70."" I say, ""Well, I'm just me."" I say, ""I love me."" [chuckles]",
Leslie McKesson,41:22,"That's a good thing, to be able to come out of all you've endured and be able to say, ""I love me."" That's powerful.",
Andrea Chambers Lytle,41:28,That's why I had to find me and come to love me.,
Leslie McKesson,41:36,"A story, a book, or a children's book or something that just talks about resilience. Wow. Jeannie was right. She was right. Okay, let's see. I got Carl, who is Ms. Ferguson's son, Christober who is Ms. Lucille's daughter.",
Andrea Chambers Lytle,42:10,Yes.,
Leslie McKesson,42:11,Diane Tate was Thomas-,
Andrea Chambers Lytle,42:14,Laura Thomas.,
Leslie McKesson,42:18,"Laura Thomas's daughter. You all are Ms. Willette's daughters. I'm going to talk to Beverly because Charles is dead, right?. Talk to Beverly.",
Andrea Chambers Lytle,42:33,"Ask her about Central because she, her and Marilyn, I'd say there was four of us that went to Central.",
Jeannie Chambers Logan,42:41,Did Beverly go to Central? I knew Marilyn did.,
Andrea Chambers Lytle,42:43,"It was me, Bobby, Marilyn, and Beverly. Like I said, I didn't see them inside the school. I saw them more so outside the school, but I think they got into their regular classes. Bobby and myself was placed in--",
Jeannie Chambers Logan,42:59,Bobby would be a good one to talk to.,
Leslie McKesson,43:01,"Bobby, do I have his--",
Andrea Chambers Lytle,43:06,"His name is Robert Forney, but we called him Bobby because we all-",
Leslie McKesson,43:10,That was married to Babe at one point.,
Andrea Chambers Lytle,43:12,"We was all raised up together on West Concord Street, and we came from big families. [chuckles]",
Leslie McKesson,43:19,Wow. That's how they used to have big families back in those days.,
Jeannie Chambers Logan,43:21,We need to call them and see.,
Andrea Chambers Lytle,43:28,Let me see if I can still find his number.,
Leslie McKesson,43:31,"You know just tell them, I'm just trying to capture these stories, and there's no big time limit on it. Just, if it's something they want to talk about, we can get together and do an interview about it.",
Jeannie Chambers Logan,43:47,"I know Christober, she truly wants to but I can-- [crosstalk]",
Andrea Chambers Lytle,43:52,Let me see if I can get him now.,
Leslie McKesson,43:54,Okay. [phone ringing],
Andrea Chambers Lytle,44:05,I just saw him this week in the store.,
Leslie McKesson,,I haven't seen him in a long time.,
Bobby Forney,,Hello.,
Bobby Forney,44:09,I'm fine. Who this be?,
Andrea Chambers Lytle,44:20,"This be your friend and your playmate, Andrea Lytle, Chamber's Lytle.",
Bobby Forney,44:23,"Okie dokie. Now, I got the voice.",
Andrea Chambers Lytle,44:25,You got the voice?,
Bobby Forney,,Yes.,
Andrea Chambers Lytle,44:25,Okay. I'm meeting here at the public library with Leslie McKesson.,
Bobby Forney,44:37,"Yes, I know.",
Andrea Chambers Lytle,44:39,"She's trying to capture some information about when we were integrating the schools and I was trying to tell her the story of Central, you and I attended. Would you be willing to talk to her and let her get some information from you about that experience there, going through the Seven Mothers and all that?",
Bobby Forney,45:04,"Yes, when you want this done?",
Leslie McKesson,45:08,"How are you doing, Robert, this is Leslie.",
Bobby Forney,45:11,"Hey, Leslie, how are you?",
Leslie McKesson,45:13,"I'm good. Good to talk to you, it's been a minute.",
Bobby Forney,45:15,Same here.,
Leslie McKesson,45:16,"I am not on a time frame. I got with Andrea and a few of them to do an article about the West Concord mothers for the paper next week, but the rest of this is just a project that I'm taking on over time, so we could do it anytime that is convenient for you.",
Bobby Forney,45:44,"Okay, because I'm just getting ready to head off to Lenoir do some work right now.",
Leslie McKesson,45:48,"No problem. Well, you want me to just have her to send you my phone number?",
Bobby Forney,45:54,"Yes, that'll be great.",
Leslie McKesson,45:55,"We can text back and forth, or whatever and set up the time.",
Bobby Forney,46:00,"Right, because I've got to get some things straight too about the year and all that stuff-",
Leslie McKesson,46:04,Yes. That'll be good.,
Bobby Forney,46:06,-and tell you why Andrea did while she was there. [laughter],
Leslie McKesson,,We kept them children. [laughter],
Leslie McKesson,46:15,I was going to say she spilled the tea on herself pretty good already. [laughter],
Bobby Forney,46:23,"I hear you. Tell her go ahead, do that and I'll be glad to-",
Andrea Chambers Lytle,46:27,Can I give her your phone number?,
Bobby Forney,46:30,"Yes, that's fine.",
Leslie McKesson,46:32,"Good. All right, thank you so much, Robert, I'll look forward to talking to you.",
Bobby Forney,46:39,We lost our girl didn't we?,
Leslie McKesson,46:40,"Yes. Yes indeed, that was heartbreaking.",
Bobby Forney,46:46,It was.,
Leslie McKesson,46:46,"Surprising to me, I didn't realize she had been sick.",
