speaker,timestamp,words,tags
Gary Harbison,3:27,"Well, uh, you know, I just uncertain.",
,,,
,3:32,"Mm-Hmm. <affirmative>,",
,,,
,3:32,"you know how I would feel, because we were not talked to about the upcoming integration, that we were not prepped by anyone. It was just sort of like, okay, on this date, you will be going to, uh, middle school where you will mix with, white students.",
,,,
Alex Bouk,3:52,"And what was, did you, was it Mountain View Middle School, or what middle school was it?",
,,,
Gary Harbison,3:55,"No, it was called Morganton Junior High School.",
,,,
Alex Bouk,3:57,Morganton Junior High.,
,,,
Gary Harbison,3:58,"We didn't call it middle school back in them days. You know, actually the building still stands, uh, along College Street Recreation Center near the comma.",
,,,
Alex Bouk,4:08,"So it's a, it's a recreation center now.",
,,,
Gary Harbison,4:10,"I'm sorry. Uh, uh, I'm sorry. I got College Street. College Street.",
,,,
Alex Bouk,4:14,Right.,
,,,
Gary Harbison,4:14,"That's the street that it's on. Uh, but it is, it's going to be turned into some apartments.",
,,,
Alex Bouk,4:19,"Apartments, got it.",
,,,
Gary Harbison,4:20,"Yeah, they're working on that now.",
,,,
Alex Bouk,4:22,Was there anything that kind of influenced your feelings about integration when you heard about it?,
,,,
Gary Harbison,4:28,"Well, like I said, it was just uncertain what's gonna happen. Right. Uh, you know, uh, we were never exposed to many white students, you know, growing up. And, uh, so on that particular first day, uh, walking to the school, because we had to walk everywhere we went. Mm-Hmm. <affirmative>, we didn't have the luxury of having buses to take us. Uh, sometime we walked three miles to school.",
,,,
Alex Bouk,4:53,"Oh,",
,,,
Gary Harbison,4:53,"Goodness. Uh, I remember the first day, uh, I heard someone said, look, here they come, <laugh>, <laugh>. So, you know, unbeknownst to them, uh, we were just uncertain. Mm-Hmm. <affirmative>. And today we would've been thrown outta school, but we all had knives on us because we did not know what to expect. So we had to protect ourselves. Uh, but I'm glad we never had to pull 'em out. That's use 'em, whatever.",
,,,
Alex Bouk,5:21,"Do you remember, um, the way your parents felt about sending you to an integrated school?",
,,,
Gary Harbison,5:28,"Well, they did not express any hard feelings or anything. It's just behave.",
,,,
Alex Bouk,5:32,"Behave. Yeah, of",
,,,
Gary Harbison,5:34,Course.,
,,,
Alex Bouk,5:34,Just general parent advice.,
,,,
Gary Harbison,5:35,"<laugh>. Yeah. Just parent advice. Uh,",
,,,
Alex Bouk,5:38,So do you remember kind of like how the commu-was there like a shift in your community when the integrated schools opened?,
,,,
Gary Harbison,5:46,What do you mean by shift?,
,,,
Alex Bouk,5:47,"Like, was there a general feeling of, I know you said that you felt uncertain, but was that like a general, like everyone kind of felt uncertain or was it kind of just you? Do you remember?",
,,,
Gary Harbison,5:57,I think it was just me. I just really didn't talk to anyone about it. Yeah. Other students.,
,,,
Alex Bouk,6:03,Right.,
,,,
Gary Harbison,6:04,"Uh, of course, uh, there was a fellowship with like five other guys who grew up from the first grade all the way up to the time we integrated. Mm-Hmm. <affirmative>. And of course some of the ladies also. Mm-Hmm. <affirmative>, of course, we were, I think it was 23 of us in the same class from the middle, from the first grade up until we went to middle school. Mm-Hmm. <affirmative>. And then that's when everything <laugh>,",
,,,
Alex Bouk,6:29,Everything kind of changed.,
,,,
Gary Harbison,6:30,"Yeah. Uh, it was a, a real, I guess, anxiety for me. Yeah. Because I was the only black in every class that I had.",
,,,
Alex Bouk,6:42,Oh my goodness.,
,,,
Gary Harbison,6:43,"Yeah. And I'm like, I was looking around like the first day I'm like, well, where are some of the people I went to school with? I'm like, and so all through that first year Mm-Hmm. <affirmative> it was sort of difficult for me because, uh, not only were we separated, but I didn't see 'em that much. Even when we were changing classes, it was just everything was going so swiftly and,",
,,,
Alex Bouk,7:05,-Mm-Hmm. <affirmative>.,
,,,
Gary Harbison,7:06,"But I soon adjusted, you know, to",
,,,
Alex Bouk,7:08,"Yeah. Do you remember, um, how your experiences with desegregation kind of changed over time? Like, I know you said it was kind of anxiety inducing before. Did it ever become like second nature? Like you ne- did you ever like really fully adjust to having mixed",
,,,
Gary Harbison,7:27,"Oh, yes. Populations? Oh, yes. I got to know, uh, other students very well. Yeah. Females, they, they were sort of warmed up to me, <laugh> and some of the guys. And to this day, I still have some, uh, friends that I went to school with. And, uh, and some you're always gonna run and encounter some that, you know, that's gonna show their side of prejudices. Right. So, but overall, uh, after that first year, it seemed like things just sort of mellowed out until we got up into high school. We had some issues.",
,,,
Alex Bouk,7:57,Mm-Hmm.,
,,,
Gary Harbison,7:58,"<affirmative>. So, yeah.",
,,,
Alex Bouk,7:58,"What kind of issues happened in high school? Do you want, do you feel comfortable sharing any?",
,,,
Gary Harbison,8:01,"Sure, sure, sure, sure. Uh, at the time, I say 1969, 68-69, a lot of the star athletes on the football and basketball team were black. And, um, so during the school year, we would vote on cheerleaders for the next year. And we were always outvoted. I I, my particular senior class, or either junior or middle school on up to my junior year or sophomore year, it was like 162 students in our class, per se. And only 23 were black. And so, as I say, the black athletes were the stars of the team. They, football, basketball, you know. And, uh, so when it came down to voting for the cheerleading squad, we were always outnumbered. Mm-Hmm. <affirmative> because, you know, it just, it's just the way the makeup was of the student body. Right. And so, uh, one particular lady, uh, went out for the cheerleading squad, and I don't believe she made it.",
,,,
,9:15,"Uh, I don't think she was quite petite like they wanted. So I'm just thinking this is what happened. And so the word got around and they got to talking. And so we staged the walkout on a, on a Wednesday at one o'clock. So I'd say about 95% of the black students walked out of high school that day. And of course, it was a big shock to everybody, the, the principal and the, the teachers. And, uh, so, uh, I was just joining the crowd. I, you know, I wasn't one of those that were part of the keeping the, uh, the stuff going and talking about what's happening. So I just went on, I just left with them. I knew what, what it was about, but I just, I wasn't really into the, the mix of talking about it. Mm-Hmm. <affirmative>. So they sent, uh, one of the black principals.",
,,,
,10:08,"We only had three black, uh, instructors at, at the school compared to about, I guess I would say 60 white teachers. So one of Reverend Willie McIntosh, he was a, he was a mathematician. Uh, so they sent him after us. And so we went, met at his church. He was also a minister, so we walked down his church. And, uh, so the ones that were doing the talking told him what, why we walked out. And so he spoke to the school board, and we went to the school board and sat down on the floor and talked to them. Of course, none of this was documented at the time, <laugh>. And so they decided to, uh, withdraw three white cheerleaders off the squad and put three black cheerleaders. Of course, it didn't sit well with the white students.",
,,,
Alex Bouk,11:00,Right.,
,,,
Gary Harbison,11:01,So they walked out.,
,,,
Alex Bouk,11:02,"Oh, goodness.",
,,,
Gary Harbison,11:04,"<laugh>. Yeah. So it was, you know, wasn't any violence or anything. It was just an understanding that needed to be brought to light, you know? Mm-Hmm. <affirmative>. And so after that, I think, you know, things sort of mellowed out, uh, as far as, uh, people getting along and stuff. But then, uh, as I recall, the football coach had, like I said, the black athletes were the star athletes of the team. I would say. He would let them run the ball more of the time, getting hit almost to the goal line. Then he would let the white athletes run the ball in for the touchdowns.",
,,,
Speaker 4,11:43,Mm.,
,,,
Gary Harbison,11:43,"<laugh>. And so, you know, it was just a lot of, uh, stuff going on. Um, you had some teachers that actually left the school system to go somewhere else to work because of the integration. Now, I wasn't a, a very, uh, exemplary student there, <laugh> <laugh> one class I, I was in, even in high school, some of the classes, I was the only black student. And I encountered a teacher that was not, uh, favorable <laugh> to me. And, uh, she made the comment that, uh, at the time they were trying to get a, um, holiday for Martin Luther King.",
,,,
Alex Bouk,12:26,Mm-Hmm.,
,,,
Gary Harbison,12:26,"<affirmative>. And, uh, so I guess it was just a big thing about it. And she just made the comment, well, I don't know why they making all this big fuss, he wasn't anybody anyway, uh, well, before I knew it, I, the words came outta my mouth. <laugh>. Yeah. I called her the slimy B-word.",
,,,
Alex Bouk,12:46,Oh goodness.,
,,,
Gary Harbison,12:47,"Because I got kicked out of class. And, uh, the principal had, uh, Reverend McIntosh, the black mathematician there to talk to me. And he explained to me the lady had a right to her opinion. And I told him, I said, and I got a right to mine too, <laugh>. He made the comment, well, I'm gonna have to come and talk to your father about this. And, uh, you know, he never showed up. He <laugh>, I'm still waiting. Course he's, he's passed away now. But, you know, I encountered some of the n words being called the N word and stuff. So, uh, but, you know, nobody put their hands on me. I stood on ground and actually a prominent lawyer here in, in Morganton. Now he was one in this particular teacher's class. He called me the n-word. And before I knew it, I busted him in the mouth. So, like I said, I <laugh>.",
,,,
,13:40,"I wasn't the best student, but, you know, I stood my ground",
,,,
Alex Bouk,13:43,A student nonetheless.,
,,,
,13:44,A student nonetheless.,
,,,
Gary Harbison,13:45,"Yes. So, uh, you know, overall, we, we, we mellowed out.",
,,,
Alex Bouk,13:50,Good. Good.,
,,,
Ethan Scheurich,13:51,"Um, hi. Um, what was the transition, um, between a segregated school and a desegregated school? Like, do you remember any particularly big differences, you know, between the two time",
,,,
Gary Harbison,14:02,"Well, I would say, uh, the courses that we took, because we were, had to use the used books in elementary school where the white students had more advanced learning and training. So we just sort of had to do a catch-up- thing, you know, and it was sort of difficult at first, but sort of we caught on, you know.",
,,,
Ethan Scheurich,14:24,"Nice. Um, I know, um, we kind of discussed this a little bit. Sure. Um, you said that, um, you were the only black kid in your class most of the time. Mm-Hmm. <affirmative>. Um, I know you're only in school for a few short years afterwards.",
,,,
Gary Harbison,14:36,"Right, right.",
,,,
Ethan Scheurich,14:37,"But did you notice that change at all? Like, did it get more or less like the racial makeup of the classes?",
,,,
Gary Harbison,14:44,"I would, I would say so. Uh, now when we left middle school, we went over to the ninth grade and it was only ninth graders there. And like I said, we did get along pretty well. I did get in a fight there also with this big six-seven guy and busted me in my nose and blood went everywhere, <laugh>. So, you know, <laugh>. But yeah, I would say after that, because the, the, the, the grade that came in after us was a lot of black students there. And these guys, they, they kept something going over there. You would hear about all the stuff going. So I would say once they got into high school on their level, that it was more of a good mixture of, uh, black and whites in the class. But like I said, we didn't have a whole lot in our class. Yeah. So, uh,",
,,,
Alex Bouk,15:33,"But the classes after you did have a good,",
,,,
Gary Harbison,15:35,"The, the class after us,",
,,,
Alex Bouk,15:36,I think. Nice.,
,,,
Ethan Scheurich,15:36,"You were more integrated. How do you remember, um, relationships between students of different races? Like in general? Um,",
,,,
Gary Harbison,15:46,"Uh, you're saying different races as in",
,,,
Alex Bouk,15:50,"Like the black and white students? Yeah. Like, do you remember how a like a typical interaction might be between them",
,,,
Gary Harbison,15:57,"Now? I know, uh, from talking to some of the, uh, females",
,,,
Alex Bouk,16:03,Mm-Hmm.,
,,,
,16:03,<affirmative>,
,,,
Gary Harbison,16:04,That they were not treated well by some of the white females.,
,,,
Alex Bouk,16:08,Right.,
,,,
Gary Harbison,16:09,"And,",
,,,
,16:10,"Uh, and I would say, uh, that's the case with some of the black males also, I got along with everybody. I'm, uh, you know,",
,,,
Alex Bouk,16:17,Yeah.,
,,,
Gary Harbison,16:18,"Except for a few guys that, you know, showed their prejudice Mm-Hmm. <affirmative>, you know, you, you could, you could pick 'em out, you know? Yeah. So, uh, well overall I think the harmony amongst the students was good as we progressed on to our junior year and senior year. Yeah.",
,,,
Ethan Scheurich,16:35,"Um, I know you had mentioned a few anecdotes regarding this some, but how were relationships between faculty and students that were um different races, like a white teacher and a black student?",
,,,
Gary Harbison,16:46,"Uh, well, I, uh, I think it was good. Other than a few, yeah. Like I said, I can't speak for the whole student body, of course. Uh, but as far as the classes I was in, I pretty much got along except for that one <laugh> one teacher, <laugh>.",
,,,
Ethan Scheurich,17:04,"Um, could you tell me, um, what a typical day looked like before, um, integration? Like at school?",
,,,
Gary Harbison,17:11,"Uh, well, we would have our classes, uh, and then we would go out for physical education, which was always enjoyable with the, with the group. Uh, we, uh, we were all in the same class. Like I say, it was only like 20 of us. Mm-Hmm. <affirmative>. So, you know, we got along well. Uh, and not only in school, but after school. Uh, you know, on the weekends we were [at] Mountain View Recreation Center, that was the gathering place, you know, so we got to, we had dances and stuff, so we got along very well and was able to, uh, get along.",
,,,
Ethan Scheurich,17:47,"Were there any, um, significant changes in that routine after integration?",
,,,
Gary Harbison,17:53,"Oh, yeah. I, uh, I would say once we were integrated, then that closeness that I had with some of my students was sort of not as close as we were.",
,,,
Ethan Scheurich,18:03,Yeah.,
,,,
Gary Harbison,18:03,"Because we were all in different classes and traveling different areas. They lived in different areas of town. Everybody did not live on that section of town where I lived. Mm-Hmm. <affirmative>. And so, uh, even in my high school annual, you know, because, uh, I got along with everybody, white girls, black girls, and some of 'em wrote in my annual, ""I feel like that, uh, we're losing you as a friend"" because, I don't know, it's because they were, the way they were treated by some of the female, the white females. And I got along with 'em, you know, so, you know, I just read that in my annual and I'm like, oh, okay. But we were sort of divided up. It was sort of, I guess, I think it was purposeful.",
,,,
Speaker 3,18:49,Mm-Hmm. <affirmative>,
,,,
Gary Harbison,18:49,"What they did, because I was talking to one of the ladies, Leslie, it happened over in her county also, which is Caldwell County.",
,,,
Speaker 3,18:57,Mm-Hmm.,
,,,
Gary Harbison,18:57,"<affirmative>. And I got to reading a biography of a lady that, it was her last year in high school, and they really wanted to graduate from Olive Hill High School, which is a predominantly black school. And this school, to me, it was, uh, like Grambling University. Uh, they had the outstanding band when this band come through town. Everybody followed them through town and then the rest of parade. But it was hard for them because, um, they wanted to graduate from Olive Hill. Predominantly all the blacks wanted to go to Olive Hill School, and it didn't happen. And still some people today still hold that, that feeling in their head. Like, I wish I wanted to go there. But to me, uh, that's in the past, I, I didn't go, so I'm not gonna worry about it. Even though some people still hold that feeling that they wanted to go Yeah. To Olive Hill High School to graduate,",
,,,
Alex Bouk,19:49,Of course.,
,,,
Gary Harbison,19:50,"But, uh, in this lady's biography, you know, I don't wanna get off track, but she was saying that, you know, that was the first year that Morgan High School won the, uh, girl's basketball championship and said ""On court they were a team, but in school. Mm-Hmm. <affirmative>, they did not have much to do with them because of the way, the, uh, way of thinking and at the time.""",
,,,
Alex Bouk,20:11,Yeah.,
,,,
Ethan Scheurich,20:13,"So, um, what did you remember, um, your school offering you before segregation? Like, um, educational resources, like textbooks and extracurricular activities?",
,,,
Gary Harbison,20:24,"Uh, I couldn't say they offered any extracurricular activities. Uh, we had our textbooks and, uh, there was no advanced courses. And the thing, uh, in the earlier years, we had what they call the Glee Club, which is a choir. But as you got on up in the fifth, sixth grades, uh, they did not have an opportunity to participate in stuff. They d-me-id have plays, you know, we had plays and stuff.",
,,,
Ethan Scheurich,20:50,"Did you feel that, um, you had the resources you needed to succeed with those educational materials you had?",
,,,
Gary Harbison,20:56,"Probably not <laugh>, no, no. Like I said, they were hand me down books and I'm like, if you look in the cover back then, the student had to sign their names and like, it was like 12 names already had been signed in that particular book. And, uh, so we just managed with-- what educational material that we had that they, they would teach.",
,,,
Ethan Scheurich,21:18,"And you had said, um, afterwards, after desegregation and improved, like, y'all got a different curriculum, y'all got the same textbooks as everybody else.",
,,,
Gary Harbison,21:26,"Right, right, right. Yeah. Uh, it was a little, it was a little tough. It was a little tough. Uh, but, uh, you know, we managed <laugh>. Yeah. I was just an average student <laugh> just going through the motions, you know.",
,,,
Ethan Scheurich,21:39,"Um, were there any extracurricular activities after desegregation and did you or anybody, you know, participate in,",
,,,
Gary Harbison,21:47,"Well, that was football and basketball. I, I did, I did not participate in those sports. I was, I was more or less a flirter <laugh>. Somebody had to flirt with the girls while all this stuff was going on. So, well, somebody had, somebody had to, somebody had to do it. I had to do it. But no, I did not participate in sports. Uh,",
,,,
Ethan Scheurich,22:07,Alright.,
,,,
,22:08,Thank you.,
,,,
Alex Bouk,22:09,"Mm. What kind of support systems did you have for education before integration? Like,",
,,,
Speaker 3,22:17,Go ahead.,
,,,
Alex Bouk,22:17,"Parents, teachers, community, church.",
,,,
Gary Harbison,22:20,"No, and, and I discussed that with my wife, that, uh, some of the, uh, teachers, they did not have any after school programs. They had a summer school.",
,,,
Speaker 4,22:29,Right.,
,,,
Gary Harbison,22:29,"You know, students that had to get back up to level. But as far as any after school projects or anything going on, it wasn't there. And my parents, like I said, they worked all day. So I was pretty much on my own, had to pick it up and learn. So, uh,",
,,,
Alex Bouk,22:46,"In terms of, um, teachers and staff, like you said, did that change after integration or were there still like not very many resources for you?",
,,,
Gary Harbison,22:54,"Uh, I would say no. It wasn't many resources at all.",
,,,
Alex Bouk,22:57,That's,
,,,
,22:58,Unfortunate.,
,,,
Gary Harbison,22:59,"You know, it was, I know, um, you know, when you first integrate, you get to know people. And then like, I guess the middle school, then, like, after we went to the ninth grade, I guess that's pre-High School.",
,,,
Alex Bouk,23:11,"Mm-Hmm. <affirmative>,",
,,,
Gary Harbison,23:11,"I noticed a lot of, some of the students weren't there that I got to know. Mm-Hmm. <affirmative>. But that's, to me, what happened is the more affluent families, uh, it happened in Caldwell County, also in Burke County. They joined together and started a private school in Hickory. So they were attending this, it's called North State Academy, was the name of it. Mm-Hmm. <affirmative>. And so they would bus their kids there to this private school so they would not have to integrate with the, uh, other students. And I feel like that they put them there to sort of give them a head start in success, in life, you know? Mm-Hmm. <affirmative>, because some of 'em are doing very well. Yeah. Inherited their, their parents, uh, businesses. And that was one thing a lot of, uh, students, uh, once they graduated, went off to college. They did not come back to Burke County because the opportunities weren't there.",
,,,
Alex Bouk,24:07,"Mm-Hmm. <affirmative>,",
,,,
Gary Harbison,24:08,"The ones, the affluent ones that ran the business that kept it for their kids. So e even today, uh, there's no opportunities for college education, educated kids to come back here. So from, I would say Winston-Salem onto to Raleigh, the opportunities are much better. So they don't come back here to work.",
,,,
Alex Bouk,24:29,"Hmm. Um, did in your experience, or just obs- observation, did family or friendship or community relationships change because of desegregation? And if so, how?",
,,,
Gary Harbison,24:46,I don't think it did.,
,,,
Alex Bouk,24:48,Yeah.,
,,,
Gary Harbison,24:49,"Much. Uh, of course, like I said, like my parents and the other students' parents, they worked all day. Mm-Hmm. <affirmative>. And, uh, you know, I guess they were working in a, uh, an environment that requires them to work.",
,,,
Alex Bouk,25:03,Mm-Hmm.,
,,,
Gary Harbison,25:03,"<affirmative>. And so there was not much, uh, interaction, I would say, uh, as far as like once in a while we wanted to have a birthday party with, you know,",
,,,
Alex Bouk,25:13,Yeah.,
,,,
Gary Harbison,25:13,"Gather there. But as far as the adults getting together and discussing our future and what direction they think we should go, I don't, it didn't happen. It didn't happen. Uh,",
,,,
Alex Bouk,25:25,Is there any particular person or event or prominent figure that you can tell us about that stands out to you from your experience in this educational system?,
,,,
Gary Harbison,25:40,"Well, uh, so let me think here. <laugh>.",
,,,
Alex Bouk,25:44,"<laugh>, take your time.",
,,,
,25:45,No worries.,
,,,
Gary Harbison,25:46,"UhT, well, I, you know, I knew some educators Mm-Hmm. One that taught my daughter when they integrated a lot of the black teachers had to leave the county to work. And, uh, I interacted with her and, you know, and I noticed that she was telling me some different things that she tried to do with some of the students that were below me in grade level. Mm-Hmm. <affirmative>. Uh, but as far as, uh, parents getting together, uh, and, and anybody standing out, uh, I can't say there was.",
,,,
Alex Bouk,26:16,"Okay. There was, um, do you remember any specific tensions around desegregation in your community and what happened with those?",
,,,
Gary Harbison,26:27,"Well, uh, I, I was young. You got I years old.",
,,,
Alex Bouk,26:32,Yeah. 14. Yeah.,
,,,
Gary Harbison,26:33,"Now there were what they call the West Concord Mothers. Mm-Hmm. <affirmative> The seven. Uh, they petitioned the school board to, uh, provide transportation for their kids who lived on the other side of town of West Concord area to Mountain View School.",
,,,
Alex Bouk,26:54,Mm-Hmm.,
,,,
Gary Harbison,26:54,"<affirmative>. Uh, and so they went before the school board and, uh, they didn't want to participate in that discussion at first, but they pressed on",
,,,
Alex Bouk,27:06,Mm-Hmm. <affirmative>.,
,,,
Gary Harbison,27:07,"And so they could, they said, well, we can't provide a bus for your kids, even though the white kids had buses to ride. And so they contracted with a, a local bus company that would travel from Morganton to the various towns of Glen Alpine to bring the kids down to Mountain View School. I often wonder, I'm like, well, how come nobody gave us a ride? Well, we had to go on the other side of town. But unfortunately, uh, you know, uh, the elementary school where they lived, which was an all-white school Mm-Hmm. <affirmative>, it was only two blocks away from where they lived. Wow. So eventually they gave in and said, well, this is before actually integration actually was implemented",
,,,
Alex Bouk,27:49,Mm-Hmm. <affirmative>,
,,,
Gary Harbison,27:50,"By force. They were allowed to attend these schools. Uh, and course they were mistreated. Mm-Hmm. <affirmative>, you know, and, uh, just to hear some of them talk and stuff. So the West Concord mothers, like I said, they went to the school board, wanted more opportunities for black students. And so actually, I used to go to church here, and every February we have a Black History Month.",
,,,
Alex Bouk,28:13,Mm-Hmm. <affirmative>.,
,,,
Gary Harbison,28:13,"So I did black history and included these ladies. And actually one of the ladies that participated in the, uh, school board march or whatever, went over to the school board. I had her to speak. And so, uh, you know, I decided to, I wanted to give each family a plaque.",
,,,
Alex Bouk,28:33,Mm-Hmm.,
,,,
,28:33,<affirmative>.,
,,,
Gary Harbison,28:33,"And, uh, I don't know if you noticed the young lady that went out had the last interview, Beverly,",
,,,
Alex Bouk,28:38,Mm-Hmm. <affirmative>.,
,,,
Gary Harbison,28:38,"But she was the one that was running out for the cheerleading squad, and she didn't quite make it.",
,,,
Alex Bouk,28:42,Oh,
,,,
,28:42,Goodness.,
,,,
Gary Harbison,28:42,"I'm thinking it involved around her, so don't quote me on that <laugh>. But anyway, uh, Leslie, she attends the cla, uh, church here. And she heard about it being the historic -- She did",
,,,
Alex Bouk,28:55,Mm-Hmm. <affirmative>.,
,,,
Gary Harbison,28:55,"So it all started getting together, and she was interested in it. And so we ended up putting a plaque in the History Museum. Well, Leslie, is part of the, I guess the North Carolina Historical Society.",
,,,
Alex Bouk,29:08,Mm-Hmm. <affirmative>.,
,,,
Gary Harbison,29:09,"So we, anyway, got the wheels rolling. And, uh, so we actually had a plaque put up outside the church where these ladies would gather to meet, honoring these ladies. It didn't call their names per se. Mm-Hmm. <affirmative>, because it was a lot of, uh, uh, like the Million Man March, they gathered this particular church also. So that was a, uh, the plaque sort of described the ladies that marched and other activities that went on at this church. But anyway, it got the ball rolling, and it was like, I think it was 2018. And so Leslie's had me doing a lot of stuff ever since.",
,,,
Alex Bouk,29:46,"Very good. Um, did you, going back kind of like, sure. We're gonna dig back in. That's good. That's to you as a child.",
,,,
Gary Harbison,29:54,Yeah.,
,,,
Alex Bouk,29:54,"Um, did you have any experiences with discrimination outside of school? I know you mentioned you've gotten a couple,",
,,,
Gary Harbison,30:00,"Well,",
,,,
Alex Bouk,30:01,"Couple tussles, but did anything",
,,,
,30:02,Happen high school?,
,,,
,30:03,"Uh, there's a mural downtown that I talk about. Mm-Hmm. <affirmative> with groups, uh, school and Science museum. And it tells the history of what we had to go through living in Burke County. So I'll talk a little bit about that as it pertains to that mural.",
,,,
,30:18,Mm-Hmm.,
,,,
,30:19,"<affirmative>,",
,,,
Gary Harbison,30:19,"Uh, like I said, we had the hand me down books. Uh, we, uh, set upstairs at the movie theater. I think a lot of it was a given. This word had passed down through the history. You know, nobody said, ""you can't go up there"", so we just automatically went",
,,,
Alex Bouk,30:36,Mm-Hmm. <affirmative>,
,,,
Gary Harbison,30:37,"Upstairs at the theater, which is now, it's still up. It's a, it's a photography place now. Um, Woolworths, it was a given that you don't sit down at the counter. We, we would stand and order, you know, at, uh, so, uh, then College Street Recreation, which I mentioned earlier by mistake. Uh, we had the Mountain View Recreation Center, which we had an outside basketball court out of cement that was a gathering place for everybody. And so College Street Recreation Center opened up. It had the nice wood floors.",
,,,
Alex Bouk,31:12,Mm-Hmm.,
,,,
Gary Harbison,31:12,"<affirmative>. And we didn't know at the time that it was built by private donations. So, you know, we heard the word, they got nice wood floors. And so we would go up to want to play basketball. Well, we were met at the door by the director of the recreation center, said, ""I'm sorry, you can't come in here and play with your street tennis shoes on"", scratch up the floor with gravel or something",
,,,
,31:38,Like that.,
,,,
Alex Bouk,31:38,Yeah.,
,,,
Gary Harbison,31:38,"Okay. Well, we were cool with that. So we'd go out and make our little hustles cutting grass. So we would buy Converse tennis shoes, which you have on today. <laugh>, we would call 'em Chuck Taylors.",
,,,
Alex Bouk,31:50,Yes.,
,,,
Gary Harbison,31:51,"Uh, so we save our money and we would go up to the recreation center with our tennis shoes across our shoulders, only to be met at the door again, saying, ""I'm sorry, you can't come in. We're refinishing the floors"". So, you know, all it was, it just didn't want us in there playing. Like I said, we did not know it was built by private donations for the white students.",
,,,
Alex Bouk,32:11,Mm-Hmm.,
,,,
Gary Harbison,32:11,"<affirmative>. Uh, and so the City of Morganton eventually purchased the building. So it opened up the recreation center for all. Uh, uh, the, the recreation director, which they have his name on the center now. I found out, uh, a couple of years ago that he approached a lot of the white students at, uh, Morganton High School and started a club for them to come to the Recreation Center. Our colors was blue and white. It was called the Blue and White Club. So they were allowed to come in and participate and dance and have--and we were young, we were looking in the window, ""what going on?"", you know? But, uh, we were not allowed in. So, uh, it's just some of the, uh, adversity we faced, uh, like I said, Olive Hill High School, predominantly black school; It was never accredited as a high school, which meant that once you graduated, you wouldn't be able to get into some of your prestigious colleges like Duke or Carolina or Yale or whatever. So you had to go like the, pretty much predominantly black school, historically, black universities, Winston-Salem State, and some of those schools. So, but I must say, um, back to Olive Hill School, it was, it was a very distinguished school. Uh, as you see, I'm wearing casual clothes now. This is what the people wore, uh, Mondays. They were, uh, they were required to wear neckties on Mondays only. So these guys, hey, they started wearing ties every day.",
,,,
Alex Bouk,33:44,Mm-Hmm. <affirmative>.,
,,,
Gary Harbison,33:45,"So, as I grew up knowing these individuals, you know, I'd go some of the basketball games and stuff, you never saw them wear blue, blue jeans. They all more or less dressed for success. They wore casual clothes. Uh, uh, most of them are dead now. I think there's a few of 'em still around, but you never see 'em in blue jeans.",
,,,
Alex Bouk,34:00,Hmm.,
,,,
Gary Harbison,34:00,They,
,,,
